450	0.15834
450.5	0.18338
451	0.19986
451.5	0.21108
452	0.22624
452.5	0.25523
453	0.25394
453.5	0.23816
454	0.22042
454.5	0.21386
455	0.19545
455.5	0.2014
456	0.19023
456.5	0.20606
457	0.25084
457.5	0.22585
458	0.30223
458.5	0.31542
459	0.31676
459.5	0.29769
460	0.26283
460.5	0.23126
461	0.22141
461.5	0.20037
462	0.205
462.5	0.19976
463	0.21953
463.5	0.20375
464	0.20114
464.5	0.19985
465	0.19395
465.5	0.19397
466	0.19268
466.5	0.20652
467	0.20523
467.5	0.21578
468	0.19474
468.5	0.21056
469	0.20137
469.5	0.23298
470	0.19483
470.5	0.24751
471	0.26135
471.5	0.25348
472	0.22783
472.5	0.23641
473	0.24762
473.5	0.25817
474	0.28452
474.5	0.29705
475	0.28983
475.5	0.31684
476	0.2563
476.5	0.24382
477	0.30176
477.5	0.54401
478	0.44398
478.5	0.24983
479	0.2301
479.5	0.2163
480	0.21039
480.5	0.17355
481	0.18213
481.5	0.16372
482	0.18678
482.5	0.17758
483	0.16181
483.5	0.15524
484	0.16382
484.5	0.16318
485	0.13556
485.5	0.15862
486	0.16193
486.5	0.16787
487	0.15473
487.5	0.15014
488	0.15608
488.5	0.1324
489	0.13045
489.5	0.14363
490	0.15484
490.5	0.16013
491	0.16344
491.5	0.14766
492	0.13978
492.5	0.1681
493	0.16022
493.5	0.14642
494	0.15565
494.5	0.16818
495	0.18794
495.5	0.19981
496	0.21826
496.5	0.24592
497	0.26569
497.5	0.28282
498	0.27231
498.5	0.27364
499	0.26906
499.5	0.27171
500	0.26448
500.5	0.25134
501	0.23951
501.5	0.23623
502	0.24152
502.5	0.24943
503	0.24945
503.5	0.25342
504	0.26726
504.5	0.25938
505	0.28638
505.5	0.28377
506	0.29827
506.5	0.31869
507	0.3819
507.5	0.44116
508	0.50568
508.5	0.60838
509	0.73083
509.5	0.81379
510	0.70585
510.5	0.60187
511	0.49525
511.5	0.43537
512	0.43407
512.5	0.46239
513	0.4815
513.5	0.40582
514	0.38609
514.5	0.35912
515	0.32425
515.5	0.33479
516	0.33086
516.5	0.34536
517	0.36447
517.5	0.36053
518	0.36976
518.5	0.35201
519	0.37572
519.5	0.44156
520	0.67591
520.5	1.1031
521	0.97017
521.5	0.64173
522	0.68848
522.5	1.0459
523	1.3408
523.5	2.1834
524	1.5304
524.5	0.64446
525	0.56943
525.5	0.55958
526	0.45361
526.5	0.34831
527	0.32002
527.5	0.46617
528	0.73145
528.5	0.5939
529	0.38262
529.5	0.29904
530	0.3708
530.5	0.37608
531	0.29645
531.5	0.26816
532	0.20564
532.5	0.1971
533	0.18
533.5	0.18594
534	0.1695
534.5	0.18071
535	0.17151
535.5	0.19917
536	0.18931
536.5	0.16958
537	0.17354
537.5	0.13867
538	0.15382
538.5	0.16898
539	0.14529
539.5	0.1407
540	0.15322
540.5	0.12296
541	0.15391
541.5	0.12496
542	0.123
542.5	0.1375
543	0.11645
543.5	0.12304
544	0.11187
544.5	0.1211
545	0.11255
545.5	0.12244
546	0.14549
546.5	0.11062
547	0.15013
547.5	0.10604
548	0.12712
548.5	0.14293
549	0.12846
549.5	0.10149
550	0.11862
550.5	0.1285
551	0.14892
551.5	0.083111
552	0.10682
552.5	0.13843
553	0.12725
553.5	0.11805
554	0.13584
554.5	0.12466
555	0.16878
555.5	0.14312
556	0.13984
556.5	0.13327
557	0.13723
557.5	0.13922
558	0.13594
558.5	0.17282
559	0.17217
559.5	0.18337
560	0.16364
560.5	0.16826
561	0.18736
561.5	0.20712
562	0.1683
562.5	0.19003
563	0.19729
563.5	0.18019
564	0.20587
564.5	0.23287
565	0.26579
565.5	0.30135
566	0.47514
566.5	0.66341
567	0.52914
567.5	0.36657
568	0.35868
568.5	0.39292
569	0.4818
569.5	0.59502
570	0.53843
570.5	0.47788
571	0.50291
571.5	0.64312
572	1.0052
572.5	1.3455
573	1.2171
573.5	1.4245
574	1.5213
574.5	1.0105
575	0.77288
575.5	0.73669
576	0.71564
576.5	0.81044
577	0.99804
577.5	1.3502
578	1.6787
578.5	1.2489
579	0.88224
579.5	0.89608
580	1.1015
580.5	1.4049
581	1.2292
581.5	0.91126
582	0.82373
582.5	1.0521
583	1.0673
583.5	0.97647
584	0.92119
584.5	0.81589
585	0.72375
585.5	0.90082
586	0.93835
586.5	0.73629
587	0.64217
587.5	0.63033
588	0.74224
588.5	0.93249
589	0.88708
589.5	0.70871
590	0.6791
590.5	0.61921
591	0.51456
591.5	0.43822
592	0.37372
592.5	0.32437
593	0.28422
593.5	0.24342
594	0.22106
594.5	0.20856
595	0.19804
595.5	0.17699
596	0.16778
596.5	0.16648
597	0.14608
597.5	0.17242
598	0.15466
598.5	0.17639
599	0.17772
599.5	0.19616
600	0.18103
600.5	0.17578
601	0.17974
601.5	0.21792
602	0.20082
602.5	0.13698
603	0.15476
603.5	0.11528
604	0.13109
604.5	0.13637
605	0.11597
605.5	0.13441
606	0.13903
606.5	0.1318
607	0.12194
607.5	0.12853
608	0.14236
608.5	0.11802
609	0.12987
609.5	0.12067
610	0.12726
610.5	0.12003
611	0.11609
611.5	0.12203
612	0.10887
612.5	0.11876
613	0.14246
613.5	0.13589
614	0.12668
614.5	0.11419
615	0.13131
615.5	0.096434
616	0.10368
616.5	0.12147
617	0.12872
617.5	0.10306
618	0.11557
618.5	0.12743
619	0.14455
619.5	0.13666
620	0.13009
