288.5	0.18148
288.55	0.19301
288.6	0.18306
288.65	0.20258
288.7	0.18632
288.75	0.19972
288.8	0.20161
288.85	0.2049
288.9	0.20099
288.95	0.19167
289	0.17965
289.05	0.19567
289.1	0.1912
289.15	0.19073
289.2	0.20346
289.25	0.1942
289.3	0.16519
289.35	0.17613
289.4	0.18363
289.45	0.19374
289.5	0.18346
289.55	0.19719
289.6	0.17476
289.65	0.17491
289.7	0.18376
289.75	0.17319
289.8	0.18617
289.85	0.20155
289.9	0.18409
289.95	0.17365
290	0.1791
290.05	0.18351
290.1	0.18125
290.15	0.18638
290.2	0.17599
290.25	0.19086
290.3	0.19
290.35	0.19558
290.4	0.20133
290.45	0.17489
290.5	0.16696
290.55	0.17336
290.6	0.16968
290.65	0.1749
290.7	0.13944
290.75	0.17439
290.8	0.18136
290.85	0.14719
290.9	0.17725
290.95	0.18532
291	0.17797
291.05	0.16308
291.1	0.17743
291.15	0.17288
291.2	0.17831
291.25	0.1898
291.3	0.20258
291.35	0.18257
291.4	0.18814
291.45	0.19937
291.5	0.21662
291.55	0.24139
291.6	0.26155
291.65	0.27318
291.7	0.26994
291.75	0.26964
291.8	0.25312
291.85	0.22989
291.9	0.22568
291.95	0.21029
292	0.2192
292.05	0.19846
292.1	0.207
292.15	0.17387
292.2	0.18169
292.25	0.18553
292.3	0.18129
292.35	0.20913
292.4	0.19015
292.45	0.18164
292.5	0.185
292.55	0.18698
292.6	0.20025
292.65	0.20082
292.7	0.19946
292.75	0.21873
292.8	0.2097
292.85	0.20572
292.9	0.23891
292.95	0.20844
293	0.19366
293.05	0.20225
293.1	0.21584
293.15	0.20079
293.2	0.20145
293.25	0.20681
293.3	0.19749
293.35	0.20556
293.4	0.20802
293.45	0.19806
293.5	0.17195
293.55	0.194
293.6	0.18261
293.65	0.1915
293.7	0.20729
293.75	0.16961
293.8	0.18017
293.85	0.18327
293.9	0.15805
293.95	0.15852
294	0.1544
294.05	0.15174
294.1	0.17713
294.15	0.13796
294.2	0.15584
294.25	0.165
294.3	0.15719
294.35	0.15416
294.4	0.14765
294.45	0.16115
294.5	0.15744
294.55	0.15004
294.6	0.15638
294.65	0.1557
294.7	0.14252
294.75	0.16176
294.8	0.15887
294.85	0.15757
294.9	0.16906
294.95	0.1464
295	0.17285
295.05	0.16727
295.1	0.15557
295.15	0.17931
295.2	0.16647
295.25	0.18006
295.3	0.23808
295.35	0.23118
295.4	0.24532
295.45	0.18931
295.5	0.17391
295.55	0.19452
295.6	0.15902
295.65	0.16808
295.7	0.15845
295.75	0.13172
295.8	0.1552
295.85	0.14275
295.9	0.14538
295.95	0.14643
296	0.16592
296.05	0.17124
296.1	0.16283
296.15	0.13601
296.2	0.1484
296.25	0.13186
296.3	0.18222
296.35	0.14088
296.4	0.15554
296.45	0.15305
296.5	0.12839
296.55	0.14567
296.6	0.14773
296.65	0.13952
296.7	0.17588
296.75	0.19242
296.8	0.14648
296.85	0.13994
296.9	0.15301
296.95	0.15625
297	0.1416
297.05	0.15053
297.1	0.15237
297.15	0.14129
297.2	0.15094
297.25	0.17911
297.3	0.13846
297.35	0.14798
297.4	0.15762
297.45	0.15558
297.5	0.13763
297.55	0.13409
297.6	0.15841
297.65	0.15017
297.7	0.11486
297.75	0.13197
297.8	0.14094
297.85	0.13801
297.9	0.15579
297.95	0.16441
298	0.14297
298.05	0.13826
298.1	0.16263
298.15	0.12301
298.2	0.14393
298.25	0.14714
298.3	0.13488
298.35	0.12075
298.4	0.15698
298.45	0.16225
298.5	0.15684
298.55	0.14765
298.6	0.15476
298.65	0.14094
298.7	0.14602
298.75	0.11318
298.8	0.12698
298.85	0.12715
298.9	0.11574
298.95	0.12641
299	0.1324
299.05	0.13304
299.1	0.14937
299.15	0.14154
299.2	0.13705
299.25	0.13161
299.3	0.13231
299.35	0.159
299.4	0.14629
299.45	0.14667
299.5	0.13284
299.55	0.14919
299.6	0.148
299.65	0.14179
299.7	0.12791
299.75	0.12315
299.8	0.12348
299.85	0.13031
299.9	0.14113
299.95	0.13503
300	0.13884
300.05	0.13864
300.1	0.12761
300.15	0.12785
300.2	0.12064
300.25	0.13655
300.3	0.148
300.35	0.10704
300.4	0.12133
300.45	0.12666
300.5	0.12262
300.55	0.1379
300.6	0.10969
300.65	0.1166
300.7	0.092268
300.75	0.13519
300.8	0.11864
300.85	0.13973
300.9	0.14371
300.95	0.14661
301	0.13233
301.05	0.10836
301.1	0.12539
301.15	0.11473
301.2	0.1393
301.25	0.12635
301.3	0.11197
301.35	0.13596
301.4	0.15193
301.45	0.1575
301.5	0.14319
301.55	0.13894
301.6	0.12693
301.65	0.12009
301.7	0.14033
301.75	0.13737
301.8	0.13447
301.85	0.10996
301.9	0.14421
301.95	0.11348
302	0.13094
302.05	0.095364
302.1	0.14396
302.15	0.13079
302.2	0.1332
302.25	0.14575
302.3	0.15205
302.35	0.15195
302.4	0.15405
302.45	0.16016
302.5	0.18145
302.55	0.2166
302.6	0.23075
302.65	0.21137
302.7	0.17662
302.75	0.19483
302.8	0.16229
302.85	0.1559
302.9	0.15419
302.95	0.14968
303	0.1605
303.05	0.1592
303.1	0.14206
303.15	0.18174
303.2	0.18945
303.25	0.20353
303.3	0.18166
303.35	0.17425
303.4	0.16466
303.45	0.12487
303.5	0.14865
303.55	0.16961
303.6	0.13732
303.65	0.14439
303.7	0.14118
303.75	0.13593
303.8	0.15213
303.85	0.13096
303.9	0.12516
303.95	0.14128
304	0.12821
304.05	0.13747
304.1	0.13113
304.15	0.14477
304.2	0.12887
304.25	0.14295
304.3	0.15286
304.35	0.15475
304.4	0.14926
304.45	0.17393
304.5	0.15143
304.55	0.18442
304.6	0.12836
304.65	0.13217
304.7	0.14421
304.75	0.16635
304.8	0.17035
304.85	0.17983
304.9	0.20575
304.95	0.19523
305	0.28346
305.05	0.29819
305.1	0.27536
305.15	0.22554
305.2	0.2167
305.25	0.21719
305.3	0.21797
305.35	0.24158
305.4	0.23301
305.45	0.20803
305.5	0.2077
305.55	0.19246
305.6	0.20552
305.65	0.16163
305.7	0.15995
305.75	0.13722
305.8	0.11944
305.85	0.14044
305.9	0.12614
305.95	0.16826
306	0.14935
306.05	0.15162
306.1	0.16618
306.15	0.15786
306.2	0.1512
306.25	0.16049
306.3	0.14632
306.35	0.12767
306.4	0.15916
306.45	0.16645
306.5	0.15224
306.55	0.16173
306.6	0.15448
306.65	0.16204
306.7	0.14816
306.75	0.16944
306.8	0.16845
306.85	0.19796
306.9	0.1759
306.95	0.18049
307	0.15683
307.05	0.18228
307.1	0.15894
307.15	0.15161
307.2	0.15161
307.25	0.13757
307.3	0.11999
307.35	0.12406
307.4	0.14741
307.45	0.12314
307.5	0.1217
307.55	0.1301
307.6	0.15066
307.65	0.12726
307.7	0.10675
307.75	0.13389
307.8	0.12961
307.85	0.13707
307.9	0.12864
307.95	0.13301
308	0.13561
308.05	0.13418
308.1	0.16155
308.15	0.13221
308.2	0.11253
308.25	0.12941
308.3	0.10527
308.35	0.11479
308.4	0.128
308.45	0.10556
308.5	0.14657
308.55	0.13438
308.6	0.13343
308.65	0.15565
308.7	0.13915
308.75	0.11939
308.8	0.12183
308.85	0.098676
308.9	0.12177
308.95	0.11559
309	0.13193
309.05	0.12561
309.1	0.08162
309.15	0.12953
309.2	0.11026
309.25	0.12486
309.3	0.13139
309.35	0.13413
309.4	0.12337
309.45	0.13138
309.5	0.1383
309.55	0.11915
309.6	0.1077
309.65	0.14349
309.7	0.11053
309.75	0.10216
309.8	0.12506
309.85	0.13003
309.9	0.13551
309.95	0.1199
310	0.11204
310.05	0.12413
310.1	0.12873
310.15	0.13518
310.2	0.12226
310.25	0.11911
310.3	0.11366
310.35	0.09783
310.4	0.12339
310.45	0.095256
310.5	0.10521
310.55	0.11642
310.6	0.12711
310.65	0.13083
310.7	0.13027
310.75	0.12994
310.8	0.12267
310.85	0.12134
310.9	0.10054
310.95	0.098073
311	0.1349
311.05	0.12363
311.1	0.13981
311.15	0.13152
311.2	0.10955
311.25	0.09783
311.3	0.1174
311.35	0.12121
311.4	0.11308
311.45	0.12049
311.5	0.13343
311.55	0.10138
311.6	0.12018
311.65	0.11848
311.7	0.11048
311.75	0.12787
311.8	0.12355
311.85	0.11885
311.9	0.15161
311.95	0.13516
312	0.11195
312.05	0.14595
312.1	0.10061
312.15	0.10681
312.2	0.12478
312.25	0.13993
312.3	0.12102
312.35	0.12314
312.4	0.11054
312.45	0.11824
312.5	0.13545
312.55	0.14351
312.6	0.11936
312.65	0.11998
312.7	0.10597
312.75	0.12823
312.8	0.11324
312.85	0.15106
312.9	0.11716
312.95	0.10369
313	0.122
313.05	0.12733
313.1	0.11188
313.15	0.11849
313.2	0.12258
313.25	0.14547
313.3	0.11093
313.35	0.13113
313.4	0.13828
313.45	0.14018
313.5	0.16584
313.55	0.16646
313.6	0.11961
313.65	0.10979
313.7	0.1151
313.75	0.12713
313.8	0.1292
313.85	0.10061
313.9	0.13846
313.95	0.12571
314	0.12282
314.05	0.12434
314.1	0.12356
314.15	0.11912
314.2	0.13436
314.25	0.14541
314.3	0.13491
314.35	0.095868
314.4	0.12354
314.45	0.12904
314.5	0.11265
314.55	0.14983
314.6	0.10132
314.65	0.15964
314.7	0.11773
314.75	0.14825
314.8	0.13873
314.85	0.15445
314.9	0.12394
314.95	0.13496
315	0.1483
315.05	0.12779
315.1	0.14818
315.15	0.16402
315.2	0.16841
315.25	0.14336
315.3	0.14807
315.35	0.14794
315.4	0.13343
315.45	0.13868
315.5	0.1386
315.55	0.13815
315.6	0.12373
315.65	0.14045
315.7	0.12367
315.75	0.13924
315.8	0.11768
315.85	0.14192
315.9	0.12092
315.95	0.12054
316	0.12002
316.05	0.13131
316.1	0.11984
316.15	0.15267
316.2	0.12474
316.25	0.16089
316.3	0.12062
316.35	0.13545
316.4	0.15147
316.45	0.144
316.5	0.10722
316.55	0.12935
316.6	0.11045
316.65	0.14083
316.7	0.13558
316.75	0.14555
316.8	0.12052
316.85	0.099783
316.9	0.17058
316.95	0.146
317	0.11964
317.05	0.14655
317.1	0.1401
317.15	0.12275
317.2	0.12478
317.25	0.13367
317.3	0.12982
317.35	0.14245
317.4	0.14973
317.45	0.16574
317.5	0.16593
317.55	0.17405
317.6	0.12046
317.65	0.17428
317.7	0.17064
317.75	0.15876
317.8	0.13652
317.85	0.12703
317.9	0.14295
317.95	0.17854
318	0.13709
318.05	0.15
318.1	0.14536
318.15	0.13771
318.2	0.14602
318.25	0.16207
318.3	0.12933
318.35	0.15088
318.4	0.13896
318.45	0.13875
318.5	0.15745
318.55	0.12082
318.6	0.14736
318.65	0.14113
318.7	0.14119
318.75	0.13895
318.8	0.17537
318.85	0.11442
318.9	0.13123
318.95	0.12131
319	0.14342
319.05	0.16767
319.1	0.13275
319.15	0.12288
319.2	0.13654
319.25	0.13077
319.3	0.12219
319.35	0.14656
319.4	0.13114
319.45	0.15156
319.5	0.15448
319.55	0.14999
319.6	0.14562
319.65	0.1659
319.7	0.10417
319.75	0.12375
319.8	0.11605
319.85	0.1358
319.9	0.12956
319.95	0.11851
320	0.15276
320.05	0.13193
320.1	0.15476
320.15	0.1238
320.2	0.099072
320.25	0.14367
320.3	0.12937
320.35	0.12101
320.4	0.123
320.45	0.11175
320.5	0.14409
320.55	0.11458
320.6	0.1123
320.65	0.14895
320.7	0.11671
320.75	0.13989
320.8	0.12675
320.85	0.14518
320.9	0.14977
320.95	0.1238
321	0.12994
321.05	0.12475
321.1	0.10238
321.15	0.10706
321.2	0.10599
321.25	0.12134
321.3	0.11986
321.35	0.13406
321.4	0.091962
321.45	0.1117
321.5	0.13354
321.55	0.14019
321.6	0.13589
321.65	0.11621
321.7	0.14774
321.75	0.11442
321.8	0.13693
321.85	0.10265
321.9	0.13803
321.95	0.12335
322	0.13315
322.05	0.12297
322.1	0.13774
322.15	0.13368
322.2	0.10774
322.25	0.12872
322.3	0.12289
322.35	0.11348
322.4	0.13147
322.45	0.12511
322.5	0.15949
322.55	0.11772
322.6	0.12059
322.65	0.14621
322.7	0.13448
322.75	0.11309
322.8	0.12716
322.85	0.12849
322.9	0.11686
322.95	0.11608
323	0.10573
323.05	0.13069
323.1	0.091557
323.15	0.10542
323.2	0.096048
323.25	0.15493
323.3	0.12815
323.35	0.11389
323.4	0.13703
323.45	0.1444
323.5	0.12841
323.55	0.15419
323.6	0.11192
323.65	0.10978
323.7	0.098136
323.75	0.12559
323.8	0.13474
323.85	0.13666
323.9	0.13968
323.95	0.14134
324	0.13011
324.05	0.13994
324.1	0.073583
324.15	0.10323
324.2	0.13405
324.25	0.11767
324.3	0.11842
324.35	0.1241
324.4	0.13355
324.45	0.11852
324.5	0.14476
324.55	0.14833
324.6	0.13968
324.65	0.16133
324.7	0.1583
324.75	0.14354
324.8	0.14074
324.85	0.13148
324.9	0.13012
324.95	0.12282
325	0.14291
325.05	0.15766
325.1	0.12039
325.15	0.15634
325.2	0.14446
325.25	0.15747
325.3	0.15864
325.35	0.13513
325.4	0.16232
325.45	0.14658
325.5	0.1555
325.55	0.14737
325.6	0.15856
325.65	0.14265
325.7	0.13379
325.75	0.16448
325.8	0.15578
325.85	0.15313
325.9	0.14626
325.95	0.20479
326	0.19057
326.05	0.14694
326.1	0.16234
326.15	0.17601
326.2	0.18937
326.25	0.16763
326.3	0.21748
326.35	0.20936
326.4	0.23173
326.45	0.23088
326.5	0.19554
326.55	0.18089
326.6	0.22591
326.65	0.17901
326.7	0.22063
326.75	0.21421
326.8	0.20314
326.85	0.215
326.9	0.21952
326.95	0.22123
327	0.24125
327.05	0.23014
327.1	0.28576
327.15	0.25111
327.2	0.27417
327.25	0.28193
327.3	0.25301
327.35	0.29276
327.4	0.25881
327.45	0.24163
327.5	0.26719
327.55	0.24027
327.6	0.28048
327.65	0.24143
327.7	0.25634
327.75	0.29237
327.8	0.2427
327.85	0.2407
327.9	0.27801
327.95	0.25442
328	0.26641
328.05	0.27526
328.1	0.26386
328.15	0.27896
328.2	0.28899
328.25	0.27112
328.3	0.25738
328.35	0.32115
328.4	0.30077
328.45	0.32121
328.5	0.26414
328.55	0.2729
328.6	0.30901
328.65	0.26672
328.7	0.27888
328.75	0.29052
328.8	0.30613
328.85	0.30387
