300	0.13658
300.1	0.13659
300.2	0.13661
300.3	0.13663
300.4	0.13665
300.5	0.13667
300.6	0.13668
300.7	0.13745
300.8	0.13777
300.9	0.13927
301	0.1381
301.1	0.13812
301.2	0.13873
301.3	0.13608
301.4	0.13699
301.5	0.13641
301.6	0.13821
301.7	0.1412
301.8	0.14093
301.9	0.14124
302	0.14304
302.1	0.14425
302.2	0.14694
302.3	0.14845
302.4	0.14995
302.5	0.15146
302.6	0.15653
302.7	0.16338
302.8	0.17648
302.9	0.18749
303	0.18573
303.1	0.17802
303.2	0.1712
303.3	0.17092
303.4	0.17451
303.5	0.1775
303.6	0.18465
303.7	0.1921
303.8	0.204
303.9	0.21739
304	0.22722
304.1	0.2213
304.2	0.20556
304.3	0.19548
304.4	0.19222
304.5	0.19522
304.6	0.20177
304.7	0.20892
304.8	0.22024
304.9	0.23333
305	0.24524
305.1	0.24882
305.2	0.24022
305.3	0.22716
305.4	0.21916
305.5	0.21383
305.6	0.21266
305.7	0.21238
305.8	0.21566
305.9	0.22311
306	0.23264
306.1	0.24158
306.2	0.24219
306.3	0.23151
306.4	0.21637
306.5	0.20569
306.6	0.19946
306.7	0.19592
306.8	0.19386
306.9	0.19506
307	0.19597
307.1	0.19807
307.2	0.19839
307.3	0.19603
307.4	0.19188
307.5	0.18685
307.6	0.1833
307.7	0.17946
307.8	0.18007
307.9	0.18276
308	0.18546
308.1	0.18488
308.2	0.18252
308.3	0.176
308.4	0.17216
308.5	0.1698
308.6	0.16803
308.7	0.16656
308.8	0.16629
308.9	0.16422
309	0.16246
309.1	0.16129
309.2	0.15923
309.3	0.15657
309.4	0.15659
309.5	0.15364
309.6	0.15454
309.7	0.15605
309.8	0.15696
309.9	0.15727
310	0.15492
310.1	0.15226
310.2	0.1496
310.3	0.14635
310.4	0.1434
310.5	0.13985
310.6	0.13957
310.7	0.1384
310.8	0.13753
310.9	0.13844
311	0.13727
311.1	0.13699
311.2	0.13552
311.3	0.13643
311.4	0.13586
311.5	0.13498
311.6	0.13678
311.7	0.13532
311.8	0.13444
311.9	0.13476
312	0.13329
312.1	0.13271
312.2	0.13125
312.3	0.12889
312.4	0.12861
312.5	0.12714
312.6	0.12567
312.7	0.12658
312.8	0.12571
312.9	0.12395
313	0.12486
313.1	0.12428
313.2	0.124
313.3	0.12283
313.4	0.12285
313.5	0.12525
313.6	0.12407
313.7	0.12201
313.8	0.12233
313.9	0.12294
314	0.12355
314.1	0.12209
314.2	0.1224
314.3	0.12123
314.4	0.12303
314.5	0.12305
314.6	0.12129
314.7	0.1216
314.8	0.12162
314.9	0.12312
315	0.12225
315.1	0.12257
315.2	0.12259
315.3	0.1232
315.4	0.12292
315.5	0.12145
315.6	0.12147
315.7	0.12149
315.8	0.1227
315.9	0.1239
316	0.12452
316.1	0.12245
316.2	0.12307
316.3	0.12487
316.4	0.1234
316.5	0.12282
316.6	0.12255
316.7	0.12227
316.8	0.12258
316.9	0.1226
317	0.12292
317.1	0.12204
317.2	0.12236
317.3	0.12178
317.4	0.12269
317.5	0.12033
317.6	0.11916
317.7	0.12126
317.8	0.12098
317.9	0.12011
318	0.12043
318.1	0.12074
318.2	0.12017
318.3	0.11989
318.4	0.11961
318.5	0.11992
318.6	0.11994
318.7	0.11996
318.8	0.11938
318.9	0.11881
319	0.11883
319.1	0.12003
319.2	0.11916
319.3	0.11977
319.4	0.11979
319.5	0.1204
319.6	0.11805
319.7	0.11271
319.8	0.099061
319.9	0.096405
320	0.09672
320.1	0.096144
320.2	0.097054
320.3	0.097667
320.4	0.097983
320.5	0.097109
320.6	0.096831
320.7	0.095957
320.8	0.095084
320.9	0.095103
321	0.094527
321.1	0.095437
321.2	0.093969
321.3	0.093096
321.4	0.093709
321.5	0.096105
321.6	0.098203
321.7	0.098222
321.8	0.09616
321.9	0.095286
322	0.096196
322.1	0.097998
322.2	0.099205
322.3	0.099521
322.4	0.098648
322.5	0.09926
322.6	0.098684
322.7	0.099
322.8	0.09991
322.9	0.10052
323	0.09965
323.1	0.099668
323.2	0.10058
323.3	0.10297
323.4	0.1024
323.5	0.1042
323.6	0.10452
323.7	0.10691
323.8	0.10782
323.9	0.10933
324	0.11113
324.1	0.11085
324.2	0.11295
324.3	0.11564
324.4	0.11744
324.5	0.12073
324.6	0.12164
324.7	0.12404
324.8	0.12524
324.9	0.12734
325	0.12795
325.1	0.13124
325.2	0.13275
325.3	0.13633
325.4	0.13873
325.5	0.14291
325.6	0.14798
325.7	0.14918
325.8	0.15217
325.9	0.15725
326	0.16172
326.1	0.16412
326.2	0.16889
326.3	0.17218
326.4	0.17606
326.5	0.17994
326.6	0.18412
326.7	0.18563
326.8	0.18862
326.9	0.1919
327	0.19698
327.1	0.19907
327.2	0.20296
327.3	0.20743
327.4	0.21131
327.5	0.21639
327.6	0.22116
327.7	0.22445
327.8	0.23041
327.9	0.23637
328	0.24174
328.1	0.24592
328.2	0.2498
328.3	0.25517
328.4	0.25727
328.5	0.26055
328.6	0.26295
328.7	0.26386
328.8	0.26507
328.9	0.26687
329	0.26897
329.1	0.27107
329.2	0.27227
329.3	0.27586
329.4	0.27647
329.5	0.28035
329.6	0.28453
329.7	0.28752
329.8	0.292
329.9	0.29469
330	0.29947
330.1	0.30127
330.2	0.30456
